,game_id,score_value,shooting_play,sequence_number,coordinate_x,coordinate_y,team_id,text,scoring_play,away_team_id,home_team_id
227,401408636,1,True,102854904,25.0,0.0,2305.0,Ochai Agbaji made Free Throw.,True,153,2305
228,401408636,1,True,102854905,25.0,0.0,2305.0,Ochai Agbaji missed Free Throw.,False,153,2305
229,401408636,0,False,102854906,25.0,0.0,153.0,Brady Manek Defensive Rebound.,False,153,2305
230,401408636,2,True,102857101,24.0,3.0,153.0,Armando Bacot missed Layup.,False,153,2305
231,401408636,0,False,102857102,25.0,0.0,153.0,Armando Bacot Offensive Rebound.,False,153,2305
232,401408636,2,True,102857104,26.0,2.0,153.0,Armando Bacot missed Two Point Tip Shot.,False,153,2305
233,401408636,0,False,102857105,25.0,0.0,153.0,North Carolina Offensive Rebound.,False,153,2305
234,401408636,2,True,102857501,29.0,7.0,153.0,Armando Bacot missed Jumper.,False,153,2305
235,401408636,0,False,102857502,25.0,0.0,2305.0,David McCormack Defensive Rebound.,False,153,2305
236,401408636,2,True,102858701,33.0,0.0,2305.0,Dajuan Harris Jr. made Jumper.,True,153,2305
237,401408636,0,False,102859201,25.0,0.0,2305.0,Foul on Christian Braun.,False,153,2305
238,401408636,1,True,102859202,25.0,0.0,153.0,Armando Bacot made Free Throw.,True,153,2305
239,401408636,1,True,102859203,25.0,0.0,153.0,Armando Bacot missed Free Throw.,False,153,2305
240,401408636,0,False,102859204,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
241,401408636,0,False,102864701,25.0,0.0,153.0,Foul on Leaky Black.,False,153,2305
242,401408636,1,True,102864702,25.0,0.0,2305.0,Ochai Agbaji missed Free Throw.,False,153,2305
243,401408636,0,False,102864703,25.0,0.0,2305.0,Kansas Deadball Team Rebound.,False,153,2305
244,401408636,1,True,102864704,25.0,0.0,2305.0,Ochai Agbaji missed Free Throw.,False,153,2305
245,401408636,0,False,102864705,25.0,0.0,153.0,Brady Manek Defensive Rebound.,False,153,2305
246,401408636,0,False,102866901,25.0,0.0,2305.0,Jump Ball won by Kansas,False,153,2305
247,401408636,0,False,102866902,25.0,0.0,153.0,R.J. Davis Turnover.,False,153,2305
248,401408636,0,False,102866903,25.0,0.0,2305.0,David McCormack Steal.,False,153,2305
249,401408636,2,True,102868501,28.0,0.0,2305.0,Christian Braun missed Layup.,False,153,2305
250,401408636,0,False,102868502,25.0,0.0,153.0,Brady Manek Block.,False,153,2305
251,401408636,0,False,102868503,25.0,0.0,2305.0,Kansas Offensive Rebound.,False,153,2305
252,401408636,2,True,102868801,25.0,6.0,2305.0,David McCormack made Jumper.,True,153,2305
253,401408636,0,False,102875001,25.0,0.0,153.0,R.J. Davis Turnover.,False,153,2305
254,401408636,0,False,102875002,25.0,0.0,2305.0,Dajuan Harris Jr. Steal.,False,153,2305
255,401408636,2,True,102875701,27.0,0.0,2305.0,Christian Braun made Layup. Assisted by Ochai Agbaji.,True,153,2305
256,401408636,0,False,102875801,25.0,0.0,153.0,North Carolina  Timeout,False,153,2305
257,401408636,2,True,102877401,27.0,2.0,153.0,Caleb Love made Layup.,True,153,2305
258,401408636,2,True,102879201,24.0,2.0,2305.0,Christian Braun made Layup. Assisted by Jalen Wilson.,True,153,2305
259,401408636,3,True,102886001,30.0,26.0,153.0,Puff Johnson missed Three Point Jumper.,False,153,2305
260,401408636,0,False,102886002,25.0,0.0,2305.0,Kansas Deadball Team Rebound.,False,153,2305
261,401408636,0,False,102886301,25.0,0.0,, Official TV Timeout,False,153,2305
